Title,Yield,Ingredients,Steps,URL,Tags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chocolate Mousse Cake,12-14 Slices ,"[{'main': ['1 3/4 cups all purpose flour', '2 cups sugar', '3/4 cup natural unsweetened cocoa powder', '2 1/4 tsp baking soda', '1/2 tsp baking powder', '1 tsp salt', '1 cup milk', '1/2 cup vegetable oil', '1 1/2 tsp vanilla extract', '2 large eggs', '1 cup hot water']}, {'chocolate_mousse': ['4 large egg yolks', '1/4 cup sugar', '1 3/4 cup heavy whipping cream divided', '1 1/4 cups semi sweet chocolate chips', '3/4 cup powdered sugar']}, {'frosting': ['2 1/2 cups heavy whipping cream cold', '3/4 cup powdered sugar', '1/2 cup natural unsweetened cocoa', '1 tsp vanilla extract']}]","['Preheat oven to 350 F  and prepare three 8 inch cake pans with non stick baking spray and parchment paper in the bottom.', 'Add the flour sugar cocoa baking soda baking powder and salt to a large mixer bowl and combine.', 'Set aside.', 'Add the milk vegetable oil vanilla extract and eggs to a medium sized bowl and combine.', 'Add the wet ingredients to the dry ingredients and beat until well combined.', 'Slowly add the hot water to the batter and mix on low speed until well combined.', 'Scrape down the sides of the bowl as needed to make sure everything is well combined.', 'Divide the batter evenly between the prepared cake pans and bake for 22 25 minutes or until a toothpick comes out with a few moist crumbs.', 'Remove cakes from oven and allow to cool for 2 3 minutes then remove to a cooling rack to finish cooling.', 'When the cakes have cooled make the chocolate mousse.', 'Combine the egg yolks sugar and 1/2 cup  of heavy whipping cream in the top of a double boiler .', 'Do not let the water boil or it ll get too hot.', 'Occasionally lift the bowl to release steam.', 'Cook the egg mixture whisking constantly.', 'It ll be ready when it has thickened lightened a bit in color and has more volume.', 'It should take about 7 10 minutes and reach 160 F .', 'When done remove it from the heat and set aside.', 'Place the chocolate chips in a medium bowl and microwave in intervals of 10 15 seconds stirring well between each until melted and smooth.', 'You could also use the double boiler again.', 'Add the chocolate to the egg mixture and whisk until smooth.', 'Set the mixture aside to cool to room temperature.', 'In a mixer bowl whip the remaining 1 1/4 cups  of heavy whipping cream and powdered sugar until stiff peaks form.', 'Fold about 1/4 of the whipped cream into the chocolate mixture until combined then fold about 1/4 of the chocolate mixture into the whipped cream.', 'Slowly fold the remaining chocolate mixture into the whipped cream.', 'Level the tops of the chocolate cakes by using a large serrated knife.', 'The cake can be built in an 8 3 inch cake pan  or with a clear cake collar.', 'If you are using a cake pan to build the cake put a cardboard cake circle in the bottom of the pan.', 'If not using a springform pan you can put some plastic wrap in the bottom of the pan and up the sides and use it to lift the cake out of the pan when it s done.', 'Line the sides of the cake pan with parchment paper.', 'The parchment paper should stick up above the top edge of the pan since the cake will probably be a little taller than your pan.', 'Add the first layer of cake into the bottom of the cake pan.', 'If you are using a cake collar place the bottom cake on a cardboard cake circle or a serving plate and wrap the cake collar around it and secure in place.', 'Add about half of the chocolate mousse and spread into an even layer.', 'Add the second layer of cake on top of the mousse then add the remaining mousse and spread into an even layer.', 'Top the cake with the final cake layer.', 'Refrigerate the cake until the mousse is firm 4 5 hours.', 'Make the whipped cream by adding all the ingredients to a large mixer bowl and whipping on high speed until stiff peaks form.', 'Remove the cake from the fridge and either remove it from the pan by removing the springform pan sides lifting the cake out of the pan with the plastic wrap or removing the cake collar.', 'Frost the outside of the cake with the chocolate whipped cream and pipe swirls around the outer top edge of the cake.', 'Finish off the cake with some chocolate sprinkles then refrigerate until ready to serve.', 'Cake is best when well covered in the fridge for 3 4 days.']",https://www.lifeloveandsugar.com/chocolate-mousse-cake/,"[' recipes', ' holidays', ' sweets and treats', ' valentines day', ' christmas', ' cakes and cupcakes', ' video posts', ' chocolate cake recipes', ' cake', ' chocolate', ' dessert', ' recipe']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mini Strawberry Champagne Trifles,4 Mini Trifles ,"[{'champagne_pudding': ['1/2 cup sugar', '2 tbsp cornstarch', '3/4 cup champagne', '3/4 cup heavy whipping cream', '2 egg yolks lightly beaten', '1 tbsp butter', '1/2 ts vanilla extract']}, {'whipped_cream': ['1/4 cup heavy whipping cream', '1 tbsp champagne', '2 tbsp powdered sugar']}, {'additional': ['1/2 cup champagne', '20 24 vanilla wafer cookies', '1/2 lb strawberries washed and chopped', 'Sprinkles optional']}]","['Add sugar cornstarch heavy whipping cream and champagne to a large saucepan and mix until smooth.', 'Cook stirring continuously over medium high heat until mixture begins to thicken and bubble.', 'Reduce heat to medium and simmer for 2 minutes.', 'Remove from heat.', 'Add a little bit of milk mixture to eggs then add egg mixture to milk mixture.', 'Place pan back on the heat and bring to a light boil.', 'Allow to boil for 2 minutes stirring continuously.', 'Remove from heat and add butter and vanilla extract.', 'Stir until smooth and set aside.', 'To make the whipped cream add the heavy whipping cream champagne and powdered sugar to a large mixer bowl and whip on high speed until stiff peaks form.', 'Set aside.', 'Put the additional 1/2 cup of champagne in a small bowl.', 'Break up some vanilla wafer cookies and put them into the bottom of each of the four serving glasses dipping each cookie into the champagne before breaking.']",https://www.lifeloveandsugar.com/mini-strawberry-champagne-trifles/,"[' recipes', ' holidays', ' sweets and treats', ' valentines day', ' christmas', ' new years', ' no bake desserts', ' other sweets', ' video posts', ' trifles', ' strawberry desserts', ' trifle recipes', ' champagne', ' mini', ' strawberries', ' trifle']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chocolate Buttercream Frosting Recipe,about 2 1/2 cups ,"[{'champagne_pudding': ['1/2 cup sugar', '2 tbsp cornstarch', '3/4 cup champagne', '3/4 cup heavy whipping cream', '2 egg yolks lightly beaten', '1 tbsp butter', '1/2 ts vanilla extract']}, {'whipped_cream': ['1/4 cup heavy whipping cream', '1 tbsp champagne', '2 tbsp powdered sugar']}, {'additional': ['1/2 cup champagne', '20 24 vanilla wafer cookies', '1/2 lb strawberries washed and chopped', 'Sprinkles optional']}, {'main': ['1 cup unsalted butter room temperature', '3 1/2 cups powdered sugar', '1/2 cup natural unsweetened cocoa powder', '1 tsp vanilla extract', '4 8 tbsp heavy whipping cream ', '1/4 tsp salt']}]","['Add the butter to a large mixer bowl and beat until smooth and creamy.', 'Add about half of the powdered sugar and mix until smooth and well combined.', 'Add the cocoa powder and mix until well combined and smooth.', 'Add the vanilla extract and 2 tablespoons of water or cream and mix until smooth and well combined.', 'Add the remaining powdered sugar and mix until smooth and well combined.', 'Add more water or cream until desired consistency is reached then add salt.']",https://www.lifeloveandsugar.com/chocolate-buttercream-frosting-recipe/,"[' recipes', ' sweets and treats', ' frosting recipes', ' chocolate']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pina Colada Pie,12-14 Servings ,"[{'main': ['One Unbaked Pie Crust']}, {'filling': ['2/3 cup sugar', '3 tbsp cornstarch', '16 oz can crushed pineapple with juice', '2/3 cup water', '1/4 tsp vanilla']}, {'whipped_cream': ['6 oz. cream cheese softened', '1/2 cup sugar', '2 tsp coconut extract', '1 tbsp coconut rum', '6 oz cool whip']}]","['Bake pie crust in an 8 or 9 inch pie pan according to package instructions.', 'Set aside to cool.', 'Combine sugar and cornstarch in a saucepan.', 'Stir in pineapple including juice  and water.', 'Cook over medium high heat stir constantly until mixture thickens and come to a boil about 10 minutes.', 'Allow to boil for 1 1/2 minutes then remove from heat.', 'Stir in vanilla extract and set aside to cool for about 10 minutes.', 'Meanwhile beat cream cheese sugar coconut extract and coconut rum together in a medium sized bowl until smooth.', 'Fold in the cool whip.', 'Pour filling into cooled pie crust and smooth into an even layer 8.', 'Top cream cheese mixture with pineapple mixture.', 'Spread into an even layer.', 'Refrigerate until firm.', 'To make the whipped cream whip heavy whipping cream until it begins to thicken.', 'Add powdered sugar pineapple juice and coconut extract and whip until stiff peaks form.', 'Spread whipped cream on the top of the pie and top with pineapple slices toasted coconut and cherries.']",https://www.lifeloveandsugar.com/pina-colada-pie/,"[' recipes', ' sweets and treats', ' pie', ' valentines day favorites', ' coconut', ' cream cheese', ' dessert', ' food', ' pie', ' pina colada', ' pineapple', ' recipe', ' rum', ' whipped cream']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Strawberry Layer Cake,12-14 Slices ,"[{'main': ['3/4 cup unsalted butter room temperature', '1 1/2 cups sugar', '3/4 cup sour cream room temperature', '4 large eggs room temperature', '2 1/2 cups all purpose flour', '4 1/2 tsp baking powder', '1/2 tsp baking soda', ' tsp salt', '1 cup strawberry puree chopped strawberries) ', '7 9 drops pink food color']}, {'frosting': ['1 1/2 cups salted butter', '1 1/2 cups shortening', '12 cups powdered sugar', '1/2 tsp vanilla', '6 7 tbsp strawberry puree strained chopped strawberries)', '3/4 tsp strawberry extract optional', 'Pink and burgundy icing color', '2 3 tsp water', 'Teal and sky blue icing color']}, {'additional': ['Sprinkles if desired', 'Gum paste if desired', 'Toothpicks or thin skewers', 'White pearl dust if desired']}]","['Grease three 8 inch round cake pans and preheat oven to 350 F .', 'Beat the butter and sugar until light and fluffy about 3 4 minutes.', 'Do not skimp on this step.', 'Cream the butter for the full 3 4 minutes.', 'Add sour cream and mix until well combined.', 'Add eggs in two batches mixing until well combined.', 'Combine dry ingredients in another bowl.', 'Add half of the dry ingredients to the batter and mix until well combined.', 'Add the strawberry puree and mix until well combined.', 'Add remaining dry ingredients and mix until well combined.', 'Divide batter evenly between the cake pans and bake 24 26 minutes or until a toothpick inserted comes out with a few crumbs.', 'Remove cakes from oven and allow to cool for 3 4 minutes then remove to cooling rack to cool completely.', 'Beat the butter and shortening together until smooth.', 'Slowly add about 1/2 of the powdered sugar mixing until smooth between each addition of powdered sugar.', 'Scoop out about 1 cup  of frosting and set it aside for the teal blue frosting.', 'Add the vanilla extract and 6 tablespoons of strawberry puree to the remaining frosting and mix until smooth.', 'Slowly add the remaining powdered sugar mixing until smooth between each addition of powdered sugar.', 'Add remaining strawberry puree if needed and strawberry extract and mix until smooth.', 'Color the frosting with pink and burgundy icing color if desired.', 'For the teal blue frosting add 2 3 teaspoons of water if needed to thin it out a bit then color with teal and sky blue icing color.', 'Use a large serrated knife to remove the domes from the tops of the cake layers so that they are flat.', 'Place the first layer of cake on your serving plate or on a cardboard cake circle.', 'Spread 1 cup  of strawberry frosting into an even layer.', 'Add the second layer of cake then another cup  of strawberry frosting.', 'Top the cake with the third layer of cake.', 'Frost the outside of the cake with the remaining frosting.', 'For help getting a smooth finish refer to my tutorial how to frost a smooth cake with buttercream.', 'Pipe shells around the bottom and top edges of the cake using the teal blue frosting.']",https://www.lifeloveandsugar.com/strawberry-layer-cake/,"[' recipes', ' holidays', ' sweets and treats', ' valentines day', ' easter', ' cakes and cupcakes', ' strawberry desserts', ' gum paste', ' sprinkles', ' strawberry']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banana Cream Layer Cake,12-14 Slices ,"[{'main': ['1 1/2 cups sugar', '3/4 cup unsalted butter room temperature', '1/2 tsp vanilla extract', '3/4 cup sour cream', '3 tbsp vegetable oil', '3 large eggs', '1 large egg white', '2 1/2 cups all purpose flour', '2 tsp baking powder', '1/2 tsp baking soda', '1/2 tsp salt', '1 cup mashed bananas ']}, {'filling': ['3 egg yolks', '1/2 cup sugar', '2 tbsp plus 1 tsp cornstarch', '1 1/2 cups milk', '2 tbsp salted butter', '1 1/2 tsp vanilla extract']}, {'frosting': ['1 1/4 cup salted butter room temperature', '1 1/4 cups shortening', '10 cups powdered sugar', '2 tsp imitation banana extract', '1 tsp vanilla extract', '5 6 tbsp water or milk', '8 10 graham cracker sheets crushed', '8 10 banana chips for decorating optional']}]","['Grease three 8 inch round cake pans and preheat oven to 350 F .', 'Beat the butter and sugar until light and fluffy about 3 4 minutes.', 'Do not skimp on this step.', 'Cream the butter for the full 3 4 minutes.', 'Add the vanilla extract sour cream and vegetable oil and mix until well combined.', 'Add eggs and egg white in two batches mixing until well combined.', 'Combine dry ingredients in another bowl.', 'Add half of the dry ingredients to the batter and mix until well combined.', 'Add the mashed bananas and mix until well combined.', 'Add remaining dry ingredients and mix until well combined.', 'Divide batter evenly between the cake pans and bake 24 26 minutes or until a toothpick inserted comes out with a few crumbs.', 'Remove cakes from oven and allow to cool for 3 4 minutes then remove to cooling rack to cool completely.', 'While the cakes cool make the pastry cream.', 'Put the egg yolks in a medium sized bowl and gently beat them together.', 'Set aside.', 'Add the sugar cornstarch and milk to a large saucepan and mix until combined.', 'Cook stirring continuously over medium high heat until mixture begins to thicken and bubble.', 'Reduce heat to medium and simmer for 2 minutes.', 'Remove from heat.', 'Add a little bit of milk mixture to the egg yolks and whisk together then add egg mixture to milk mixture.', 'This process ensures that you don t cook the egg yolks too quickly and get scrambled eggs.', 'Place the pan back on the heat and bring to a light boil.', 'Allow to boil for 2 minutes stirring continuously.', 'Remove from heat and add butter and vanilla extract.', 'Stir until smooth then set in the fridge to cool completely.', 'When everything has cooled make the frosting.', 'Combine the butter and shortening in a large mixer bowl until smooth.', 'Add about half of the powdered sugar and mix until well combined.', 'Add the banana extract vanilla extract and 3 4 tablespoons of water or milk mix until well combined and smooth.', 'Add the remaining powdered sugar and mix until combined.', 'Add additional water or milk as needed to get the right frosting consistency and mix until well combined and smooth.', 'To assemble the cake use a large serrated knife to remove the domes from the top of the cakes.', 'Place the first layer of cake on a serving plate or a cardboard cake round.', 'Pipe a dam of frosting around the outside of the cake.']",https://www.lifeloveandsugar.com/banana-cream-layer-cake/,"[' recipes', ' holidays', ' sweets and treats', ' easter', ' july 4th', ' cakes and cupcakes', ' banana', ' cake', ' pastry cream']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raspberry Chambord Chocolate Poke Cake,12-15 slices ,"[{'main': ['2 cups all purpose flour', '2 cups sugar', '3/4 cup natural unsweetened cocoa powder', '2 tsp baking soda', '1 tsp salt', '2 large eggs', '1/2 cup milk', '1 cup Chambord liqueur divided', '1 cup vegetable oil', '1 1/2 tsp vanilla', '1 cup water', '1 cup sweetened condensed milk', '3/4 cup semi sweet chocolate chips']}, {'raspberry_whipped_cream': ['9 oz raspberries', '3 1/2 tsp unflavored powdered gelatin', '1 3/4 cups heavy whipping cream cold', '1 cup powdered sugar', 'Fresh raspberries', 'Mini chocolate chips']}]","['Prepare a 9 13 inch cake pan by greasing the sides.', 'Preheat oven to 300 F .', 'Add all dry ingredients to a large bowl and combine.', 'Add eggs milk vegetable oil 1/2 cup of Chambord liqueur and vanilla to the dry ingredients and mix well.', 'Slowly pour the water into the batter mixing well and being careful of splashing.', 'Pour the batter into the cake pan and bake for about 40 45 minutes or until a toothpick comes out with a few crumbs.', 'Remove the cake from the oven and poke holes all over.']",https://www.lifeloveandsugar.com/raspberry-chambord-chocolate-poke-cake/,"[' recipes', ' holidays', ' sweets and treats', ' valentines day', ' cakes and cupcakes', ' poke cake recipes', ' cake', ' chambord', ' chocolate', ' poke cake', ' raspberries']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanilla Sheet Cake,25-30 slices ,"[{'main': ['2 1/4 cups all purpose flour', '2 1/2 tsp baking powder', '1/2 tsp salt', '3/4 cup unsalted butter room temperature', '1/4 cup vegetable oil', '1 1/2 cups sugar', '4 large eggs', '1 tbsp vanilla extract', '1 cup milk']}, {'frosting': ['1 cup unsalted butter', '1/2 cup shortening ', '6 cups powdered sugar', '1/8 tsp salt', '2 tsp vanilla extract', '1 tbsp corn syrup ', '4 6 tbsp water or milk', 'Pink Peach and Ivory gel icing color', 'Sprinkles']}]","['Prepare a 12 18 inch sheet pan/jelly roll pan with non stick baking spray.', 'Preheat oven to 350 F .', 'Combine the flour baking powder and salt in a medium sized bowl and set aside.', 'Add the butter sugar and oil to and large mixer bowl and beat together until light in color and fluffy about 3 4 minutes.', 'Do not skimp on the creaming time.', 'Add the eggs two at a time mixing until mostly combined after each addition.', 'Scrape down the sides of the bowl as needed to be sure all ingredients are well incorporated.', 'Add half of the dry ingredients to the batter and mix until mostly combined.', 'Slowly add the milk and vanilla extract and mix until well combined.', 'Add the remaining dry ingredients and mix until well combined and smooth.', 'Scrape down the sides of the bowl as needed to be sure all ingredients are well incorporated.', 'Do not over mix the batter.', 'Spread the batter evenly into the prepared pan and bake for 12 15 minutes or until a toothpick comes out clean.', 'Remove the cake from the oven and allow to cool.', 'To make the frosting beat the butter and shortening together until smooth.', 'Slowly add half of the powdered sugar and the salt and mix until smooth.', 'Add the vanilla extract corn syrup and 4 tablespoons of water or milk and mix until smooth.', 'Slowly add the remaining powdered sugar and mix until smooth.', 'Add additional water or milk as needed to get the right consistency of frosting.', 'Color the frosting to your desired shade.']",https://www.lifeloveandsugar.com/vanilla-sheet-cake/,"[' recipes', ' sweets and treats', ' cakes and cupcakes', ' video posts', ' cake', ' vanilla']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Strawberry Blueberry Cheesecake Icebox Cake,16-20 Slices ,"[{'main': ['2 1/4 cups all purpose flour', '2 1/2 tsp baking powder', '1/2 tsp salt', '3/4 cup unsalted butter room temperature', '1/4 cup vegetable oil', '1 1/2 cups sugar', '4 large eggs', '1 tbsp vanilla extract', '1 cup milk']}, {'frosting': ['1 cup unsalted butter', '1/2 cup shortening ', '6 cups powdered sugar', '1/8 tsp salt', '2 tsp vanilla extract', '1 tbsp corn syrup ', '4 6 tbsp water or milk', 'Pink Peach and Ivory gel icing color', 'Sprinkles']}, {'main': ['two 3.4 oz packages cheesecake flavored pudding', '4 1/2 cups milk divided', 'two 15.25 oz boxes golden Oreos', '1 lb package strawberries washed and sliced', '1 pint blueberries', '12 oz Cool Whip ']}]","['Make both cheesecake flavored puddings according to directions on package using 4 cups of the milk.', 'Set aside.', 'Put remaining 1/2 cup milk into a small bowl.', 'Dip Oreos in milk quickly and then place into the bottom of a 9 13 pan making a single layer.', 'Spread half of the cheesecake pudding on top of the Oreos.', 'Add a single layer of strawberry slices on top of the cheesecake pudding.', 'Spread half of the Cool Whip on top of the strawberries.', 'Dip remaining Oreos in milk quickly and place on top of the Cool Whip in a single layer.', 'Top Oreos with remaining cheesecake pudding.', 'Add a layer of blueberries reserving about 1/3 cup for the topping.', 'Top with remaining Cool Whip.', 'Chop the remaining strawberry slices and add those and the remaining blueberries to the top of the cake.', 'Refrigerate for at least 4 hours or overnight.']",https://www.lifeloveandsugar.com/strawberry-and-blueberry-cheesecake-icebox-cake/,"[' recipes', ' holidays', ' sweets and treats', ' july 4th', ' cakes and cupcakes', ' no bake desserts', ' video posts', ' strawberry desserts', ' blueberries', ' cool whip', ' oreos', ' pudding', ' strawberries', ' whipped cream']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Strawberry Moscato Layer Cake,12-14 Slices ,"[{'main': ['1 1/4 cups salted butter room temp', '2 cups sugar', '5 egg whites', '2 tsp vanilla extract', '3 cups all purpose flour', '3 tsp baking powder', '1/2 cup milk', '1 cup Moscato wine']}, {'frosting': ['1 1/4 cup salted butter', '1 1/4 cup shortening', '10 cups powdered sugar', '7 8 tbsp strawberry puree']}]","['Preheat the oven to 350 degrees.', 'Line three 8 inch cake pans with parchment paper rounds and grease the sides.', 'Beat the butter and sugar in a large bowl on medium speed about 2 minutes until light and fluffy.', 'Scrape down the sides of the bowl.', 'Add the egg whites and vanilla and beat on medium speed for about 1 minute.', 'Combine the flour and baking powder in a medium bowl.', 'Add about half of the flour mixture to the batter and beat on medium speed until incorporated.', 'Add the milk and wine and beat on medium speed until incorporated.', 'Add remaining dry ingredients and beat until smooth.', 'The batter will be thick and glossy.', 'Spoon the batter evenly into the prepared cake pans.', 'Stagger the cake layers on the oven racks so that no layer is directly over another.', 'Bake for 25 26 minutes until a toothpick inserted into the middle of the cakes comes out clean.', 'Remove cakes from oven to cool for 4 5 minutes.', 'Invert the cakes onto the racks and cool completely before frosting.', 'While the cakes cool make the frosting.', 'Combine butter and shortening and mix until smooth.', 'Add half of the powdered sugar and mix until smooth.', 'Add the strawberry puree and mix until smooth.', 'Add remaining powdered sugar and mix until smooth.', 'Add half of the powdered sugar and mix until smooth.', 'Add the strawberry puree and mix until smooth.', 'Add remaining powdered sugar and mix until smooth.', 'To layer cake when everything is ready first remove domes from the tops of the cake layers.', 'Place first layer of cake on your serving plate or stand.', 'Add about 1 cup of frosting and smooth into an even layer.', 'Repeat previous step with second layer of cake and frosting.', 'Add remaining layer of cake.', 'Ice the outside of the cake.', 'Here is a tutorial on how to frost a smooth cake with buttercream.', 'Store cake in an air tight container until ready to serve.', 'Best within 2 3 days.']",https://www.lifeloveandsugar.com/strawberry-moscato-layer-cake/,"[' recipes', ' holidays', ' sweets and treats', ' valentines day', ' cakes and cupcakes', ' strawberry desserts', ' buttercream', ' cake', ' dessert', ' food', ' moscato', ' recipe', ' strawberry', ' wine']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pumpkin Spice Buttercream Frosting,about 2 1/2 cups ,"[{'main': ['1 1/4 cups salted butter room temp', '2 cups sugar', '5 egg whites', '2 tsp vanilla extract', '3 cups all purpose flour', '3 tsp baking powder', '1/2 cup milk', '1 cup Moscato wine']}, {'frosting': ['1 1/4 cup salted butter', '1 1/4 cup shortening', '10 cups powdered sugar', '7 8 tbsp strawberry puree']}, {'main': ['1/2 cup unsalted butter room temperature', '1/2 cup shortening ', '4 cups powdered sugar', '4 5 tbsp pumpkin puree ', '1 tsp vanilla extract', '3/4 tsp ground cinnamon', '1/4 tsp ground nutmeg', '1/4 tsp ground cloves', '1/4 tsp ginger', 'Pinch or two of salt']}]","['Combine butter and shortening in a large mixer bowl and beat until well combined.', 'Add 2 cups of powdered sugar and mix until well combined and smooth.', 'Add vanilla extract and 3 4 tablespoons of pumpkin puree and mix until well combined and smooth.', 'Add spices and mix until well combined.', 'Add the remaining powdered sugar and mix until well combined and smooth.', 'Add additional pumpkin puree until desired consistency is reached.', 'Check out my post on frosting consistency if needed.']",https://www.lifeloveandsugar.com/pumpkin-spice-buttercream-frosting/,"[' recipes', ' holidays', ' sweets and treats', ' thanksgiving', ' cakes and cupcakes', ' fall favorites', ' frosting recipes', ' buttercream frosting recipes', ' pumpkin', ' pumpkin spice']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baileys Frosted Vanilla Cookie Layer Cake,12-14 Slices ,"[{'main': ['3/4 cup salted butter room temp', '1 1/2 cups sugar', '1 1/2 tsp vanilla extract', '1/2 cup sour cream', '6 egg whites', '2 1/2 cups all purpose flour', '4 tsp baking powder', '3/4 cup BAILEYS Coffee Creamer Frosted Vanilla Cookie', '1/2 cup water']}, {'filling': ['1 cup salted butter room temp', '2 cups powdered sugar', '1 1/4 cups sugar cookie crumbs', '1 tsp vanilla extract', '1/4 cup BAILEYS Coffee Creamer Frosted Vanilla Cookie', '1 cup flour']}, {'frosting': ['3/4 cup salted butter', '3/4 cup shortening', '6 cups powdered sugar', '6 7 tbsp BAILEYS Coffee Creamer Frosted Vanilla Cookie']}]","['Grease the sides of three 8 inch cake pans and place a circle of parchment paper in the bottom for easy removal.', 'Preheat oven to 350 degrees.', 'Beat butter and sugar together until light in color and fluffy about 2 3 minutes.', 'Add vanilla and sour cream and mix until well combined.', 'Add egg whites in two batches mixing until well combined.', 'Combine dry ingredients in another bowl then combine BAILEYS Coffee Creamers Frosted Vanilla Cookie and water in a separate bowl.', 'Add half of the dry ingredients to the batter and mix until well combined.', 'Add the creamer mixture and mix until well combined.', 'Add remaining dry ingredients and mix until well combined.', 'Divide batter evenly between three cake pans then bake for 23 25 minutes or until a toothpick inserted comes out with just a few crumbs.', 'Allow cakes to sit for 2 3 minutes then remove to wire racks to cool.', 'To make the filling beat butter until smooth then add powdered sugar and beat until smooth.', 'Add the sugar cookie crumbs and vanilla extract and mix until smooth.', 'Add the creamer and mix until smooth then add flour and mix until smooth and all is well combined.', 'Set filling aside.', 'To make the frosting beat butter and shortening until smooth.', 'Slowly add 3 cups of powdered sugar and beat until smooth.', 'Add creamer and beat until smooth.', 'Add remaining powdered sugar and beat until smooth.', 'If frosting seems too thick add more creamer in small amounts.', 'To put the cake together first cut off the domes on top of the cakes.', 'Place the first layer on a cake plate or cardboard cake circle.', 'Spread about 1/2 of the filling evenly on top of the cake layer.', 'Place second layer of cake on top of the filling and top with remaining filling spreading into an even layer.', 'Top cake with final cake layer.', 'Cover the outside of the cake with the frosting.', 'Here is a tutorial on how to get a nice smooth finish.', 'Pipe icing around the edges of the cake and add some sprinkles.']",https://www.lifeloveandsugar.com/baileys-frosted-vanilla-cookie-layer-cake/,"[' recipes', ' sweets and treats', ' cakes and cupcakes', ' baileys', ' buttercream', ' cake', ' cookie', ' dessert', ' food', ' layer cake', ' recipe', ' sprinkles', ' sugar cookie']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Strawberry Dulce De Leche Cake,12-14 Slices ,"[{'main': ['3/4 cups butter at room temperature', '1 1/2 cups sugar', '4 egg whites', '2 1/4 cups all purpose flour', '1 tablespoon baking powder', '1 cup buttermilk at room temperature', '1 1/2 teaspoon vanilla extract']}, {'frosting': ['2 cups butter', '7 8 cups powdered sugar', '2 tsp vanilla extract', '4 5 tbsp milk']}, {'filling': ['two 13.4 oz cans of dulce de leche', '1 lb strawberries washed dried and sliced']}]","['Preheat oven to 350 degrees and prepare three 9 inch cake pans.', 'Beat butter and sugar until light in color and fluffy 2 3 minutes.', 'Add egg whites and beat until smooth.', 'Whisk together dry ingredients in another bowl.', 'Add the vanilla extract to the buttermilk.', 'Add about 1/3 of the dry ingredients to the wet ingredients and mix until smooth.', 'Add half of the buttermilk and mix until well incorporated.', 'Repeat steps 5 and 6.', 'Add remaining dry ingredients and mix until smooth.', 'Pour batter into cake pans.', 'Bake for 18 20 minutes or until a toothpick comes out with a few crumbs.', 'Remove cake from oven and allow to cool for 3 5 minutes then remove from pans to finish cooling on a cooling rack.', 'Beat the butter until smooth.', 'Slowly add 3 cups of powdered sugar.', 'Mix until combined.', 'Add the vanilla extract and mix until smooth.', 'Add remaining powdered sugar and mix until smooth.', 'Add milk to get a good spreadable consistency.', 'Place the first layer of cake on a cake board or the cake plate it will stay on.', 'Cut off the cake dome with a large serrated knife.', 'Pipe a thin layer of icing around the edge of the cake.', 'It will act as a dam to keep the filling  from leaking out of the sides of the cake.', 'Add 3/4 a cup of dulce de leche and spread evenly.', 'Add a layer of strawberries.', 'Make sure they are dry.', 'Add a thin even layer of vanilla buttercream.', 'It should fill in the gaps around the strawberries and give the next layer of cake something to stick to.', 'Cut the cake dome off of the second layer of cake and stack it on top of the vanilla buttercream layer.', 'Repeat layers 3 4 and 5.', 'Cut the cake dome off of the last layer and stack it on top of the cake.', 'Ice the sides of the cake with a crumb coat .', 'Place cake into refrigerator for and hour or so if necessary to firm up the icing and dulce de leche and keep it stable for icing.', 'Spread the remaining dulce de leche into an even layer on top of the cake.', 'Ice the sides of the cake with vanilla buttercream then pipe around the edges to cover where the dulce de leche and buttercream meet at the edge.', 'Store cake in refrigerator if desired and if cake seems particularly juicy.']",https://www.lifeloveandsugar.com/strawberry-dulce-de-leche-cake/,"[' recipes', ' sweets and treats', ' cakes and cupcakes', ' strawberry desserts', ' buttercream', ' cake', ' dessert', ' dulce de leche', ' food', ' recipe', ' strawberry']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
